audio_path,model,true_transcription,predicted_transcription,latency,wer,mer,wil,wip,cer
labs/experiment_dataset/segment_9.wav,whisper_medium,this was a visualization done by fernando viegas and martin wattenberg two amazing visualization designers who looked at a weekend 's worth of twitter traffic," This was a visualization done by Fernando Villajes and Martin Wattenberg, two amazing visualization designers, who looked at a weekend's worth of Twitter traffic.",26.643890142440796,0.4,0.4,0.625,0.375,0.08860759493670886
labs/experiment_dataset/segment_8.wav,whisper_medium,and that is that the more tightly linked we 've become to each other the harder it is for each of us to remain independent," and that is that the more tightly linked we become to each other, the harder it is for each of us to remain independent.",16.361350059509277,0.12,0.12,0.19333333333333336,0.8066666666666666,0.04918032786885246
labs/experiment_dataset/segment_19.wav,whisper_medium,now, Now.,8.70233678817749,1.0,1.0,1.0,0.0,0.6666666666666666
labs/experiment_dataset/segment_18.wav,whisper_medium,where one side of this little box if the animal goes there the animal gets a pulse of light in order to make different cells in the brain sensitive to light <unk>," where one side of this little box, if the animal goes there, the animal gets a pulse of light, and we're to make different cells in the brain sensitive to light.",14.247874021530151,0.21875,0.21875,0.36995967741935487,0.6300403225806451,0.09876543209876543
labs/experiment_dataset/segment_3.wav,whisper_medium,our scientists then use this to go back to another piece of that tissue and do what 's called laser scanning microdissection <unk> so the technician takes the instructions they scribe along a place there <unk> and then the laser actually cuts," Our scientists then use this to go back to another piece of that tissue and do what's called laser scanning microdissection. So the technician takes the instructions, they scribe along a place there, and then the laser actually cuts...",14.510225772857666,0.23809523809523808,0.23809523809523808,0.37484737484737496,0.625152625152625,0.07851239669421488
labs/experiment_dataset/segment_15.wav,whisper_medium,shortly after we published i got a three word text from johannes," Shortly after we published, I got a three-word text from Johannes.",10.554456949234009,0.5,0.5,0.7272727272727273,0.2727272727272727,0.09375
labs/experiment_dataset/segment_14.wav,whisper_medium,the people 's report card brings together all this data into a simple framework that we 'll all be familiar with from our school days to hold them to account, The People's Report card brings together all this data into a simple framework that we'll all be familiar with from our school days to hold them to account.,13.98255205154419,0.23333333333333334,0.23333333333333334,0.37023809523809526,0.6297619047619047,0.03821656050955414
labs/experiment_dataset/segment_2.wav,whisper_medium,if you 're into knitting you can find someone who is killing it knitting <unk> and you can you can learn from them <unk> it 's wild and that 's what this whole day is about," If you're into knitting, you can find someone who is killing it knitting. And you can learn from them. It's wild. And that's what this whole day is about.",14.355356216430664,0.5,0.5,0.6896551724137931,0.3103448275862069,0.1744186046511628
labs/experiment_dataset/segment_0.wav,whisper_medium,so throughout this talk i 've mentioned a few times the special case of uganda and the fact that it 's the only country in sub saharan africa with successful prevention it 's been widely," So throughout this talk, I've mentioned a few times the special case of Uganda and the fact that it's the only country in sub-Saharan Africa with successful prevention.",13.91558313369751,0.42857142857142855,0.42857142857142855,0.5918367346938775,0.40816326530612246,0.14516129032258066
labs/experiment_dataset/segment_16.wav,whisper_medium,and where they don 't where they may actually undermine values and attitudes worth caring about but to have this debate," and where they don't, where they may actually undermine values and attitudes worth caring about. But to have this debate...",11.513422727584839,0.23809523809523808,0.23809523809523808,0.3904761904761904,0.6095238095238096,0.058823529411764705
